AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4215.256,4213.59,4245.256,4270.128,4408.59,4352.051,4375.769,4005.385,3966.538,4308.974,4327.179,4247.821,4357.949,4348.333,16
4219.615,4244.231,4238.974,4272.308,4407.051,4347.051,4375.128,3991.795,3994.103,4330.769,4327.692,4248.59,4357.051,4342.564,16
4224.487,4229.744,4233.718,4277.179,4403.974,4338.846,4372.949,3994.615,4005.385,4347.564,4323.846,4248.333,4349.872,4334.872,16
4232.949,4206.795,4231.667,4272.051,4402.692,4335.128,4367.692,3998.462,3986.923,4338.205,4320.256,4248.462,4348.077,4338.718,16
4239.744,4226.667,4234.744,4277.308,4401.923,4329.872,4360.0,4025.641,4015.769,4327.564,4327.308,4248.974,4341.282,4342.051,16
4226.538,4220.513,4231.538,4275.385,4403.333,4329.615,4355.769,4007.308,3961.282,4321.795,4330.513,4241.026,4340.897,4335.256,16
4234.103,4194.487,4240.128,4278.205,4408.462,4332.051,4349.231,4095.128,4063.205,4324.744,4333.205,4260.385,4342.692,4342.821,16
4229.103,4189.872,4243.077,4273.077,4406.795,4333.205,4351.538,4240.897,4247.821,4324.744,4338.077,4279.744,4347.949,4342.308,16
4239.231,4224.872,4250.769,4278.462,4404.359,4325.385,4352.179,4249.487,4249.615,4306.41,4343.846,4282.821,4362.051,4347.436,16
4226.667,4209.872,4237.564,4267.436,4407.051,4331.41,4352.692,4163.718,4172.821,4292.821,4343.59,4279.359,4363.718,4342.821,16
4236.667,4220.769,4242.436,4270.897,4406.538,4333.333,4351.026,4246.154,4237.308,4291.923,4345.0,4290.513,4366.795,4354.615,16
4217.692,4224.231,4239.231,4257.692,4405.897,4342.179,4364.231,4228.077,4216.667,4267.564,4334.744,4279.231,4372.821,4352.821,16
4224.487,4242.949,4242.821,4267.949,4407.949,4337.821,4361.795,4013.974,4118.59,4280.385,4331.026,4276.667,4385.897,4358.846,16
4213.462,4236.154,4235.385,4268.59,4408.718,4347.179,4367.308,3955.0,4097.949,4306.923,4327.564,4268.077,4376.667,4351.795,16
4217.436,4253.59,4243.077,4278.59,4407.692,4346.538,4364.872,4014.615,4028.333,4313.974,4329.615,4253.846,4367.436,4349.744,16
4208.59,4230.385,4241.923,4276.41,4410.256,4349.744,4372.179,4020.897,3982.564,4312.179,4328.205,4244.359,4358.205,4338.077,16
4218.333,4227.949,4236.795,4273.974,4408.462,4347.692,4371.41,3973.846,3989.487,4324.359,4327.692,4244.487,4360.641,4340.0,16
4223.077,4218.462,4236.282,4275.128,4405.0,4345.769,4366.795,3992.692,4000.769,4340.0,4324.231,4246.538,4349.231,4337.179,16
4231.154,4234.744,4236.026,4279.487,4406.026,4340.256,4358.846,4011.923,3995.641,4342.692,4322.692,4248.462,4351.667,4337.692,16
4239.615,4238.59,4232.949,4281.154,4410.641,4336.538,4350.769,4009.487,4011.026,4336.923,4324.487,4246.282,4344.615,4338.59,16
4234.615,4210.256,4237.179,4272.308,4407.564,4338.846,4345.513,3959.487,3960.769,4322.308,4325.769,4238.846,4336.667,4333.462,16
4237.051,4208.462,4246.026,4274.359,4404.872,4339.744,4341.538,4076.923,4076.923,4320.256,4337.051,4257.821,4337.821,4341.923,16
4228.718,4224.615,4238.718,4272.051,4406.795,4342.308,4345.128,4256.282,4255.0,4329.615,4345.513,4277.051,4346.41,4348.462,16
4240.128,4239.103,4247.692,4272.692,4408.077,4343.462,4341.282,4250.256,4245.256,4315.0,4344.103,4279.359,4357.179,4354.103,16
4227.692,4216.667,4244.103,4259.231,4404.103,4345.0,4340.641,4158.205,4156.923,4292.821,4343.59,4283.59,4366.282,4346.282,16
4235.769,4223.846,4242.308,4268.333,4403.077,4340.769,4343.462,4256.538,4256.667,4287.308,4348.974,4303.077,4372.436,4356.154,16
4223.718,4210.513,4231.667,4258.974,4410.385,4352.692,4354.103,4218.333,4218.59,4269.615,4335.385,4282.949,4363.205,4355.385,16
4234.103,4227.051,4240.897,4265.256,4411.282,4350.0,4349.872,4002.692,4002.308,4275.385,4327.308,4266.795,4367.308,4359.103,16
4218.077,4228.462,4234.103,4262.821,4407.564,4352.051,4360.256,3956.667,3957.179,4286.41,4328.59,4260.513,4373.333,4351.538,16
4223.846,4243.077,4242.692,4278.205,4406.795,4347.564,4361.667,4016.538,4018.462,4299.487,4331.282,4254.231,4370.769,4356.282,16
4218.077,4221.026,4245.513,4279.359,4408.462,4356.154,4367.308,4016.667,4017.436,4309.103,4323.462,4239.872,4355.513,4344.615,16
4223.205,4235.897,4242.308,4277.821,4405.385,4353.205,4363.205,3973.462,3973.205,4323.974,4325.897,4240.897,4355.769,4340.641,16
4224.231,4227.821,4237.821,4273.077,4404.872,4348.333,4360.897,3993.974,3994.744,4331.41,4327.436,4243.718,4342.179,4334.487,16
4240.641,4231.154,4240.128,4272.436,4407.436,4343.718,4354.487,4011.923,4014.359,4326.667,4325.641,4241.538,4339.231,4338.205,16
4237.692,4228.462,4236.795,4274.615,4407.308,4343.333,4349.615,4006.538,4008.077,4327.949,4326.795,4243.846,4334.103,4340.641,16
4230.0,4211.667,4233.59,4272.564,4404.872,4343.333,4347.821,3960.641,3960.513,4327.179,4329.487,4246.538,4341.923,4341.667,16
4239.487,4192.949,4240.385,4279.487,4405.128,4340.769,4344.487,4090.385,4091.41,4323.333,4335.385,4260.513,4349.744,4344.359,16
4233.205,4202.308,4241.026,4280.0,4402.308,4339.487,4342.821,4262.564,4259.615,4320.385,4339.615,4272.821,4352.692,4341.538,16
4237.692,4233.718,4245.641,4273.718,4403.974,4342.821,4341.41,4242.179,4237.692,4305.128,4341.538,4277.436,4354.615,4350.641,16
4223.59,4223.333,4240.0,4262.436,4410.128,4348.974,4342.821,4157.692,4165.256,4292.051,4343.462,4281.538,4364.744,4350.769,16
4230.641,4241.923,4245.128,4274.231,4411.538,4346.154,4344.103,4262.051,4253.462,4287.051,4348.077,4295.128,4371.667,4358.462,16
4220.513,4241.154,4236.41,4261.026,4408.846,4352.051,4353.205,4202.949,4203.59,4271.795,4336.282,4280.769,4369.744,4360.385,16
4234.359,4238.59,4244.103,4267.564,4408.333,4348.718,4348.59,3993.718,4071.41,4290.256,4331.41,4270.897,4380.641,4369.744,16
4215.385,4217.821,4240.0,4265.513,4409.744,4360.0,4358.077,3960.128,4042.308,4300.769,4332.179,4257.436,4381.923,4356.923,16
4220.769,4233.333,4246.795,4272.308,4406.795,4358.718,4357.821,4019.487,4017.179,4300.897,4332.179,4251.154,4372.949,4355.385,16
4211.026,4209.744,4242.179,4266.795,4403.974,4362.179,4360.641,4011.923,3992.051,4308.718,4322.821,4243.59,4358.205,4345.256,16
4221.538,4225.641,4239.231,4280.641,4406.667,4358.077,4357.051,3972.692,3986.282,4329.103,4328.462,4245.897,4355.641,4343.333,16
4228.59,4224.487,4232.692,4279.231,4410.641,4358.333,4361.282,3995.385,3995.513,4334.487,4333.462,4245.256,4342.051,4331.538,16
4235.128,4235.897,4236.026,4271.282,4406.026,4346.41,4353.205,4015.128,4004.231,4326.923,4327.308,4243.077,4348.846,4336.923,16
4224.615,4231.154,4234.231,4274.872,4403.718,4343.59,4343.59,4003.974,4007.692,4322.436,4318.59,4245.256,4343.462,4342.308,16
4229.872,4211.923,4234.231,4277.692,4406.282,4351.538,4341.538,3961.923,3961.282,4323.718,4323.462,4252.179,4339.744,4344.744,16
4238.077,4190.128,4241.667,4272.564,4406.154,4353.462,4339.359,4106.154,4102.692,4330.385,4340.128,4268.462,4342.179,4348.846,16
4230.0,4198.974,4244.359,4270.385,4401.667,4346.923,4333.59,4270.641,4271.667,4323.462,4347.308,4277.692,4356.667,4348.205,16
4236.41,4215.0,4247.308,4274.615,4404.359,4346.026,4333.333,4233.718,4236.154,4294.359,4343.462,4278.974,4360.128,4350.641,16
4227.821,4202.436,4238.333,4261.41,4407.436,4349.487,4337.436,4157.051,4157.821,4283.974,4345.513,4283.59,4354.231,4347.179,16
4230.641,4219.487,4239.487,4264.359,4407.949,4349.103,4337.308,4268.333,4270.769,4279.872,4349.231,4297.949,4361.282,4353.077,16
4217.692,4222.308,4233.333,4256.282,4411.154,4358.077,4341.282,4189.359,4193.59,4260.513,4331.41,4277.564,4370.385,4352.436,16
4228.974,4244.872,4247.692,4267.692,4410.769,4356.41,4340.385,3985.641,3983.974,4283.333,4325.128,4263.462,4375.897,4364.231,16
4209.359,4251.795,4242.949,4267.308,4408.59,4367.821,4354.487,3963.718,3961.026,4301.795,4330.513,4253.718,4375.256,4352.564,16
4218.077,4255.385,4244.359,4280.897,4407.692,4363.846,4352.821,4022.564,4024.615,4305.128,4335.641,4252.179,4375.0,4346.41,16
4211.538,4211.41,4237.564,4270.641,4407.564,4365.641,4357.179,4008.333,4008.846,4313.462,4326.538,4245.513,4362.436,4339.615,16
4225.0,4236.154,4237.821,4273.718,4405.128,4362.179,4355.897,3975.256,3972.436,4336.282,4325.769,4246.41,4357.179,4343.205,16
4225.897,4236.41,4231.538,4276.282,4402.051,4361.41,4358.974,3997.436,3996.795,4341.667,4326.282,4245.897,4345.769,4331.154,16
4239.744,4235.897,4236.667,4276.923,4400.769,4351.538,4346.667,4012.949,4015.897,4337.308,4327.436,4251.667,4347.564,4339.872,16
4233.077,4217.179,4237.308,4270.0,4403.077,4352.308,4338.974,3999.359,4000.256,4334.359,4322.821,4251.538,4336.538,4338.974,16
4233.59,4210.128,4235.0,4270.385,4404.487,4349.359,4337.821,3965.641,3964.615,4328.462,4325.0,4248.846,4335.641,4337.564,16
4237.051,4219.231,4233.59,4276.026,4408.333,4346.795,4336.923,4116.923,4116.795,4324.359,4339.487,4266.282,4339.231,4344.103,16
4232.692,4237.308,4238.846,4277.436,4408.974,4349.103,4336.026,4270.897,4262.436,4321.154,4345.256,4281.282,4352.308,4343.462,16
4235.0,4219.231,4246.538,4273.205,4407.821,4351.282,4336.282,4227.821,4226.154,4306.795,4340.769,4279.231,4357.692,4343.59,16
4229.231,4196.026,4238.462,4265.385,4406.923,4347.179,4335.0,4166.282,4185.0,4298.718,4348.718,4290.0,4367.051,4350.385,16
4236.538,4226.154,4240.513,4273.59,4407.821,4348.59,4335.513,4267.949,4242.051,4285.897,4353.718,4305.769,4371.667,4357.949,16
4224.615,4220.513,4237.051,4264.615,4409.872,4360.641,4342.564,4179.103,4190.641,4264.487,4336.538,4283.846,4365.0,4345.385,16
4231.667,4209.487,4244.872,4272.436,4408.846,4354.744,4341.923,4020.769,4191.41,4280.641,4329.487,4275.256,4372.821,4351.667,16
4211.154,4216.154,4238.205,4269.744,4408.077,4361.667,4354.487,4005.0,4155.769,4297.308,4329.359,4265.0,4381.667,4352.564,16
4220.0,4253.59,4246.795,4279.615,4407.949,4361.154,4353.59,4021.41,4003.59,4316.41,4330.385,4255.128,4372.051,4355.0,16
4214.231,4238.974,4240.385,4270.0,4407.949,4365.256,4355.513,3995.641,3961.923,4328.974,4325.897,4245.641,4355.385,4341.41,16
4226.41,4251.41,4240.513,4276.923,4406.667,4359.487,4352.692,3981.41,4008.974,4334.615,4328.974,4251.667,4356.795,4341.154,16
4222.564,4216.538,4234.103,4271.923,4406.282,4357.821,4357.692,3997.436,3994.744,4331.154,4322.179,4248.59,4342.436,4330.641,16
4241.667,4211.795,4235.513,4271.538,4404.872,4345.256,4345.641,4012.179,3996.154,4338.59,4323.333,4248.846,4337.564,4338.077,16
4234.872,4210.128,4234.487,4272.051,4403.846,4347.051,4339.744,3998.846,4003.59,4340.641,4327.692,4243.077,4329.103,4333.077,16
4231.026,4218.718,4242.821,4277.692,4405.0,4352.564,4336.026,3968.59,3966.154,4325.769,4327.436,4238.974,4334.744,4330.897,16
4229.487,4205.769,4242.821,4278.59,4409.615,4350.513,4332.692,4128.718,4130.128,4318.205,4333.59,4260.385,4337.564,4337.692,16
4232.692,4218.333,4239.872,4278.974,4410.0,4343.718,4330.897,4272.179,4264.487,4324.359,4345.769,4281.41,4349.359,4346.795,16
4233.077,4232.564,4243.59,4271.026,4409.103,4353.333,4337.436,4220.769,4219.359,4307.564,4345.641,4281.154,4358.077,4348.333,16
4224.744,4224.103,4244.487,4262.051,4407.308,4358.333,4336.538,4170.897,4190.641,4290.897,4343.59,4287.949,4369.231,4347.821,16
4230.385,4226.923,4246.282,4266.282,4408.077,4356.154,4334.487,4267.949,4241.026,4285.128,4346.026,4300.513,4369.615,4356.667,16
4220.0,4220.256,4235.769,4256.667,4407.692,4359.487,4339.872,4168.846,4191.667,4274.615,4336.41,4283.077,4366.795,4356.282,16
4228.462,4214.103,4244.359,4269.359,4405.385,4358.205,4339.359,4031.026,4216.026,4289.231,4332.564,4275.256,4372.179,4355.897,16
4210.256,4194.744,4241.41,4272.308,4406.667,4366.41,4349.487,4014.103,4164.359,4300.385,4331.282,4266.282,4376.795,4347.179,16
4218.462,4224.359,4247.179,4282.436,4408.974,4362.051,4349.231,4017.564,3993.846,4309.872,4329.744,4260.769,4366.41,4352.179,16
4213.462,4238.718,4239.744,4273.59,4410.513,4367.436,4356.538,3991.41,3961.026,4310.897,4326.538,4244.744,4348.846,4336.667,16
4224.615,4265.897,4241.282,4283.462,4408.59,4360.385,4352.564,3986.026,4016.026,4326.923,4330.897,4245.0,4352.436,4332.692,16
4208.718,4238.59,4232.821,4273.718,4404.487,4359.103,4354.744,3997.692,3992.949,4336.282,4325.128,4247.564,4348.077,4326.538,16
4223.59,4239.872,4237.179,4272.308,4403.077,4352.308,4345.897,4010.0,3996.795,4335.513,4325.0,4253.077,4342.051,4336.538,16
4225.897,4222.949,4232.436,4274.359,4405.256,4354.615,4343.462,3992.949,3998.462,4336.41,4322.949,4253.59,4331.538,4335.513,16
4232.308,4208.462,4233.077,4280.128,4403.59,4350.0,4337.692,3974.615,3968.333,4335.256,4324.744,4259.103,4345.641,4343.846,16
4226.795,4187.179,4234.615,4271.538,4404.872,4350.641,4335.0,4144.744,4143.205,4329.231,4336.026,4268.718,4349.103,4344.103,16
4233.718,4208.333,4243.974,4270.385,4406.026,4351.667,4333.462,4278.205,4277.436,4320.128,4345.513,4274.103,4354.744,4350.128,16
4232.051,4211.795,4248.718,4267.436,4407.564,4354.487,4333.718,4211.923,4210.641,4297.436,4340.385,4275.128,4363.333,4358.333,16
4220.769,4207.821,4242.692,4263.59,4408.077,4350.769,4330.385,4169.359,4169.872,4292.179,4346.923,4289.872,4371.282,4355.385,16
4225.0,4230.256,4239.359,4269.615,4411.154,4355.0,4337.436,4281.667,4280.0,4281.667,4353.333,4303.462,4364.744,4353.462,16
4219.872,4242.051,4235.897,4265.513,4410.641,4364.103,4343.59,4147.949,4146.282,4268.718,4334.231,4277.051,4372.692,4357.564,16
4223.462,4243.077,4247.692,4274.615,4407.051,4363.333,4340.513,3966.667,3967.436,4292.436,4323.462,4253.974,4384.231,4365.513,16
4209.744,4221.923,4240.385,4271.154,4407.308,4374.872,4352.051,3972.051,3973.462,4302.436,4328.59,4248.333,4374.744,4353.59,16
4224.103,4223.333,4242.564,4280.897,4407.436,4372.436,4354.744,4023.846,4028.718,4303.077,4333.462,4256.923,4362.051,4351.154,16
4211.026,4220.385,4237.692,4270.513,4405.0,4370.769,4358.59,3988.974,3997.436,4309.744,4322.436,4243.846,4362.308,4340.128,16
4222.436,4255.641,4242.179,4278.718,4405.128,4362.308,4351.538,3996.795,3980.128,4330.769,4323.59,4242.821,4363.59,4341.154,16
4225.513,4235.769,4232.692,4275.769,4408.205,4364.487,4352.564,3992.564,3998.846,4326.667,4322.564,4238.462,4342.692,4329.744,16
4244.359,4242.564,4235.256,4279.744,4406.667,4352.436,4341.282,3996.923,4015.513,4317.949,4325.256,4246.41,4340.256,4339.744,16
4227.436,4222.692,4232.564,4272.692,4404.615,4349.103,4336.538,4122.564,4004.487,4317.179,4327.692,4254.487,4338.462,4336.282,16
4232.949,4210.128,4240.641,4273.462,4408.077,4349.231,4330.513,4179.103,4002.436,4322.949,4333.59,4263.462,4347.821,4340.128,16
4234.359,4197.051,4240.128,4270.256,4409.359,4352.692,4331.923,4189.615,4160.0,4319.103,4343.59,4281.154,4346.41,4341.026,16
4236.282,4215.128,4242.821,4275.256,4405.897,4345.513,4330.897,4228.846,4269.487,4303.205,4348.462,4294.231,4354.103,4348.846,16
4227.949,4213.077,4238.846,4265.897,4409.615,4350.641,4338.462,4221.795,4206.923,4278.59,4338.205,4283.846,4354.103,4350.897,16
4230.385,4213.974,4237.949,4258.59,4410.897,4355.128,4338.205,4189.103,4183.205,4271.154,4340.385,4286.923,4356.538,4346.538,16
4231.538,4220.769,4244.231,4263.462,4408.974,4357.692,4337.821,4261.667,4264.615,4265.513,4347.308,4298.974,4357.692,4347.051,16
4216.282,4229.744,4240.256,4262.564,4409.872,4359.615,4341.154,4134.872,4152.564,4266.41,4337.051,4281.538,4366.41,4354.872,16
4221.795,4251.667,4242.051,4271.41,4409.359,4361.282,4346.667,3964.487,4057.692,4298.077,4329.744,4270.641,4371.538,4361.41,16
4217.436,4258.59,4234.615,4269.744,4407.436,4368.077,4354.359,3975.385,4038.59,4305.385,4331.41,4258.333,4368.205,4347.692,16
4224.615,4250.769,4240.769,4280.641,4408.333,4362.821,4349.103,4026.795,4013.59,4309.487,4332.436,4250.128,4357.821,4347.308,16
4210.513,4216.923,4233.718,4267.949,4407.692,4367.436,4356.154,3985.128,3983.718,4328.718,4327.308,4246.538,4357.308,4342.051,16
4229.487,4232.821,4237.436,4273.333,4406.667,4360.513,4355.256,3995.385,3992.179,4348.462,4330.641,4255.0,4360.385,4340.897,16
4228.718,4213.846,4230.513,4274.615,4407.692,4358.718,4357.179,3990.256,3996.154,4335.769,4321.282,4245.769,4347.179,4330.769,16
4240.769,4221.026,4234.872,4285.0,4405.128,4350.0,4342.564,4003.333,4013.718,4324.615,4323.59,4252.821,4344.615,4341.667,16
4224.487,4210.128,4230.897,4276.538,4403.205,4351.795,4338.974,4107.821,3986.538,4323.846,4329.744,4259.487,4337.564,4334.744,16
4235.641,4218.333,4239.231,4280.769,4405.641,4348.333,4339.359,4155.385,3982.692,4324.359,4334.487,4263.718,4345.385,4342.949,16
4237.308,4201.538,4239.872,4276.538,4407.949,4351.795,4342.692,4186.667,4168.077,4318.462,4340.128,4276.026,4347.564,4345.256,16
4246.795,4223.333,4243.974,4274.615,4404.359,4348.974,4337.564,4233.974,4270.641,4305.128,4348.077,4289.231,4355.0,4343.205,16
4237.821,4234.231,4239.231,4264.872,4405.641,4351.026,4340.769,4221.795,4201.923,4278.333,4344.487,4285.641,4356.538,4340.513,16
4235.897,4234.359,4238.333,4264.615,4406.795,4347.051,4338.59,4183.333,4193.59,4280.641,4343.846,4289.744,4367.436,4351.923,16
4234.487,4218.846,4241.923,4263.462,4409.615,4355.385,4343.462,4228.205,4250.256,4287.564,4343.333,4291.026,4368.462,4356.667,16
4227.692,4218.462,4242.179,4261.026,4411.795,4360.513,4349.744,4115.256,4168.846,4281.41,4335.897,4278.974,4372.051,4355.769,16
4230.897,4229.487,4246.923,4273.974,4408.846,4355.513,4355.0,3999.487,4150.128,4295.128,4332.692,4276.667,4368.974,4357.692,16
4216.41,4222.051,4239.231,4273.077,4406.538,4360.641,4358.462,3995.641,4089.359,4305.769,4333.205,4266.154,4363.205,4355.897,16
4221.154,4225.385,4242.692,4283.205,4409.359,4362.821,4355.128,4010.256,3988.205,4312.821,4331.667,4259.359,4355.513,4357.564,16
4217.821,4238.333,4236.282,4274.872,4407.051,4362.179,4365.0,3982.179,3973.718,4316.154,4325.513,4249.744,4353.077,4344.615,16
4233.077,4272.179,4239.615,4279.103,4401.026,4347.564,4360.385,4008.205,4014.103,4331.667,4327.308,4250.0,4350.513,4343.846,16
4220.256,4237.949,4233.205,4273.974,4403.846,4350.128,4357.308,3979.231,3983.846,4331.667,4320.385,4243.077,4343.462,4334.231,16
4233.205,4227.436,4238.077,4280.0,4406.282,4346.667,4348.205,4008.077,4006.538,4328.462,4323.974,4252.564,4348.974,4338.846,16
4219.231,4211.282,4230.385,4271.667,4403.462,4346.282,4349.103,4154.615,4043.333,4327.308,4330.897,4255.641,4341.154,4333.462,16
4226.282,4213.462,4238.077,4278.077,4405.0,4340.128,4342.564,4201.154,4062.436,4323.205,4336.667,4263.462,4344.487,4344.872,16
4221.026,4184.231,4239.615,4273.077,4405.513,4343.974,4345.641,4194.103,4189.359,4319.231,4342.692,4277.692,4351.795,4344.744,16
4231.282,4205.513,4246.795,4275.641,4402.436,4340.897,4346.923,4228.333,4262.436,4312.949,4349.231,4287.308,4363.077,4352.179,16
4226.667,4224.872,4240.769,4266.667,4406.923,4347.179,4352.179,4215.513,4198.718,4277.179,4338.59,4278.846,4352.692,4347.179,16
4230.513,4242.821,4238.59,4266.795,4408.59,4344.872,4349.359,4195.513,4191.667,4261.282,4340.385,4286.154,4358.333,4345.897,16
4218.462,4240.256,4236.795,4267.179,4408.462,4350.128,4356.282,4257.564,4271.41,4269.487,4347.821,4294.487,4370.513,4351.795,16
4212.308,4249.103,4238.333,4268.59,4410.641,4353.462,4358.077,4106.667,4102.308,4282.051,4337.051,4279.615,4375.128,4355.641,16
4222.692,4245.641,4244.872,4273.205,4409.103,4353.59,4357.436,3956.154,3955.0,4299.231,4325.897,4267.692,4366.41,4352.949,16
4214.359,4232.179,4239.744,4271.538,4404.231,4355.128,4361.923,3982.821,3984.103,4308.846,4328.974,4258.59,4365.769,4351.667,16
4216.026,4223.718,4246.154,4279.872,4406.667,4355.0,4363.077,4025.897,4032.949,4317.179,4331.282,4250.769,4354.872,4352.436,16
4212.564,4212.436,4241.026,4267.564,4406.41,4360.256,4368.718,3981.538,3987.051,4314.872,4325.385,4240.128,4349.359,4340.385,16
4231.154,4250.256,4241.923,4276.538,4403.077,4348.077,4364.487,3995.256,3980.385,4319.487,4329.231,4243.205,4346.154,4341.923,16
4224.872,4251.282,4233.59,4278.718,4403.846,4344.103,4364.615,3991.667,4003.974,4316.282,4325.641,4234.744,4337.308,4332.436,16
4235.385,4243.077,4238.333,4280.769,4404.615,4333.846,4350.128,4016.667,4021.154,4318.077,4328.205,4243.205,4342.179,4334.872,16
4218.333,4206.41,4232.179,4267.051,4406.41,4333.974,4346.923,4077.308,3976.154,4323.974,4330.0,4252.564,4343.205,4331.282,16
4232.692,4210.641,4241.923,4277.436,4408.846,4337.308,4344.615,4116.154,4000.769,4327.051,4337.436,4264.744,4351.282,4345.256,16
4229.103,4195.128,4239.231,4274.615,4406.795,4345.897,4345.256,4198.462,4192.308,4318.333,4344.744,4275.385,4352.436,4343.205,16
4234.615,4216.538,4244.103,4277.436,4402.692,4337.179,4339.487,4253.333,4278.59,4305.641,4345.897,4286.282,4362.051,4348.077,16
